YEAR ,STATE,UNIT,FIRE NUMBER,FIRE NAME,AGENCY,Alarm Date,Containment Date,Collection Method,CAUSE,Incident Number,Objective,Report Acres,GIS Acres
1981,CA,CNF,00000027,SLAUGHTER,USF,19810830,0,0,9,00000000,1,0.0,111.4
1981,CA,ENF,00000031,WRIGHTS,USF,19810808,19810813,8,9,00000000,1,3600.0,3842.9
1981,CA,FKU,00010954,FRIANT,CDF,19810613,0,0,14,00003523,1,0.0,1079.3
1981,CA,FKU,00000101,LUCILLE,CDF,19810704,0,0,8,00004300,1,0.0,738.3
1981,CA,FKU,00000122,RESSE CANYON,CDF,19810721,0,0,2,00004942,1,0.0,577.3
1981,CA,FKU,00000000,,CDF,19810916,0,0,7,00006661,1,0.0,467.8
1981,CA,INF,00000042,,USF,19810805,19810807,8,7,00000000,1,120.0,240.9
1981,CA,KNF,00000041,COLESTINE,USF,19810810,19810812,8,8,00000000,1,607.0,707.6
1981,CA,KNF,00000029,GRIDER,USF,19810721,19810725,8,4,00000000,1,354.0,349.2
1981,CA,KNP,00006194,POTWISHU,NPS,19810809,19810810,8,10,00000000,1,125.0,186.0
1981,CA,LAC,00006981,CIENEGA FIRE,CCO,19810726,0,0,14,00831491,1,0.0,233.7
1981,CA,LAC,00000281,CRANE FIRE,CCO,19810528,0,0,14,00928012,1,0.0,201.3
1981,CA,LAC,00000081,ELIZABETH FIRE,CCO,19810715,0,0,14,00837885,1,0.0,879.5
1981,CA,LAC,00000481,GODDE HILL FIRE,CCO,19810623,0,0,14,00928430,1,0.0,350.1
1981,CA,LAC,00001281,GUN FIRE,CCO,19810717,0,0,14,00931114,1,0.0,438.9
1981,CA,LAC,00002781,HIGHLAND FIRE,CCO,19810822,0,0,14,00921079,1,0.0,301.5
1981,CA,LAC,00004781,HIGHWAY 14 FIRE,CCO,19810801,0,0,14,00921078,1,0.0,166.6
1981,CA,LAC,00000681,MULL FIRE,CCO,19810720,0,0,14,00258626,1,0.0,667.9
1981,CA,LAC,00000281,OAT FIRE,CCO,19811031,0,0,14,00927520,1,0.0,17787.1
1981,CA,LAC,00000281,PARKER FIRE,CCO,19810614,0,0,14,00931491,1,0.0,106.3
1981,CA,LAC,00020681,PINE TREE FIRE,CCO,19811030,0,0,14,00931071,1,0.0,312.0
1981,CA,LAC,00000781,PLACERITA CANYON FIRE,CCO,19810716,0,0,14,00831236,1,0.0,103.0
1981,CA,LAC,00011243,PLUM FIRE,CCO,19810510,0,0,14,00312031,1,0.0,176.7
1981,CA,LAC,00000081,POPPY FIRE,CCO,19810807,0,0,14,00937899,1,0.0,1465.9
1981,CA,LAC,00009981,RESERVOIR FIRE,CCO,19810823,0,0,14,00831114,1,0.0,587.0
1981,CA,LAC,00007781,SUN MOUNTAIN RANCH FIRE,CCO,19810730,0,0,14,00921457,1,0.0,197.2
1981,CA,LAC,00000000,,CCO,19810819,0,0,14,00000000,1,0.0,150.0
1981,CA,LAC,00000000,,CCO,19810615,0,0,14,00000000,1,0.0,193.6
1981,CA,LAC,00000000,,CCO,19810616,0,0,14,00000000,1,0.0,272.5
1981,CA,LAC,00000000,,CCO,19811031,0,0,14,00000000,1,0.0,985.3
1981,CA,LMU,00000113,LIGHTING #6,CDF,19810817,0,0,14,00000164,1,0.0,999.1
1981,CA,LMU,00000137,LIGHTNING #20 (WEBBER),CDF,19810818,0,0,14,00000189,1,0.0,1763.8
1981,CA,LMU,00000107,RICE CANYON RD.,CDF,19810812,0,0,7,00000154,1,0.0,268.9
1981,CA,LNU,00000160,ATLAS PEAK,CDF,19810622,0,0,7,00001028,1,0.0,33606.4
1981,CA,LNU,00000215,BUCKTOWN,CDF,19810407,0,0,8,00001189,1,0.0,614.3
1981,CA,LNU,00000286,GRIZZLY,CDF,19810726,0,0,7,00001416,1,0.0,4810.6
1981,CA,LNU,00000313,HUNTER,CDF,19810809,0,0,9,00001544,1,0.0,1397.5
1981,CA,LNU,00000315,LANGES PEAK,CDF,19810809,0,0,7,00001554,1,0.0,14448.4
1981,CA,LNU,00000417,SCHOOLTEACHER HILL,CDF,19810920,0,0,7,00001940,1,0.0,550.6
1981,CA,LNU,00000314,SULPHUR BANK,CDF,19810809,0,0,7,00001545,1,0.0,4567.6
1981,CA,LNU,00000144,WHYKOFF #2,CDF,19810618,0,0,14,00000975,1,0.0,392.2
1981,CA,LPF,00000065,REY,USF,19810922,19810926,8,9,00000000,1,1620.0,1638.0
1981,CA,MDF,00000013,ADIN PASS,USF,19810715,19810715,8,9,00000000,1,65.0,266.1
1981,CA,MDF,00000039,COYOTE,USF,19810917,19810919,8,1,00000000,1,525.0,396.8
1981,CA,MDF,00000038,EAST,USF,19810917,19810920,8,1,00000000,1,540.0,515.3
1981,CA,MDF,00000037,THREE,USF,19810817,19810819,8,1,00000000,1,690.0,688.6
1981,CA,MEU,00000255,COOLEY,CDF,19810904,0,0,5,00000433,1,0.0,239.7
1981,CA,MEU,00000179,COW MTN.,CDF,19810808,0,0,7,00000314,1,0.0,25663.9
1981,CA,MEU,00011105,GEARON,CDF,19810707,0,0,14,00000000,1,0.0,116.4
1981,CA,MMU,00000176,GRANITE SPRINGS,CDF,19810715,0,0,14,00000603,1,0.0,711.5
1981,CA,MMU,00000210,RABBIT HILL,CDF,19810806,0,0,14,00000737,1,0.0,821.1
1981,CA,MMU,00000043,SWATHER,CDF,19810504,0,0,14,00000427,1,0.0,884.6
1981,CA,MMU,00000145,YOSEMITE LAKES,CDF,19810704,0,0,14,00000499,1,0.0,455.1
1981,CA,MRN,00000014,OLYMPALI,CCO,19810617,0,0,14,00000676,1,0.0,212.0
1981,CA,MRN,00000060,VOGELSANE,CCO,19811016,0,0,14,00001298,1,0.0,178.9
1981,CA,MVU,00000503,CULP,CDF,19810728,0,0,9,00001216,1,0.0,1113.4
1981,CA,MVU,00000716,FEATHERSTONE #2,CDF,19810914,0,0,7,00001718,1,0.0,393.7
1981,CA,MVU,00000275,LIVE OAK,CDF,19810616,0,0,5,00000782,1,0.0,107.4
1981,CA,MVU,00000149,MONTEZUMA,CDF,19810502,0,0,7,00000463,1,0.0,410.6
1981,CA,MVU,00000344,OTAY #4,CDF,19810625,0,0,4,00000899,1,0.0,371.7
1981,CA,MVU,00000461,PALA #3,CDF,19810719,0,0,8,00001126,1,0.0,104.4
1981,CA,MVU,00000324,PROCTOR #1,CDF,19810621,0,0,7,00000966,1,0.0,455.9
1981,CA,MVU,00000270,STARR,CDF,19810615,0,0,2,00000772,1,0.0,230.1
1981,CA,NEU,00000329,NADEIC,CDF,19810602,0,0,9,00001047,1,0.0,425.2
1981,CA,NEU,00000455,PG&E #5,CDF,19810614,0,0,2,00001269,1,0.0,812.5
1981,CA,PNF,00000157,ELEPHANT,USF,19810917,19810924,8,1,00000000,1,5995.0,6852.3
1981,CA,RRU,00000591,BAILEY,CDF,19810615,0,0,14,00011131,1,0.0,282.3
1981,CA,RRU,00000597,BARBER,CDF,19810615,0,0,9,00011148,1,0.0,12162.8
1981,CA,RRU,00001272,CAWSTON,CDF,19810913,0,0,14,00017934,1,0.0,721.4
1981,CA,RRU,00000000,CHERRY,CDF,19810600,0,0,14,00000000,1,0.0,286.4
1981,CA,RRU,00000000,CHERRY,CDF,19810700,0,0,14,00000000,1,0.0,427.9
1981,CA,RRU,00000512,CHERRY #2,CDF,19810602,0,0,5,00010059,1,0.0,396.6
1981,CA,RRU,00000590,COTTENWOOD,CDF,19810615,0,0,14,00011130,1,0.0,1278.8
1981,CA,RRU,00000635,DAWSON,CDF,19810617,0,0,9,00011355,1,0.0,7999.5
1981,CA,RRU,00000747,DAWSON #2,CDF,19810628,0,0,14,00012308,1,0.0,556.2
1981,CA,RRU,00001109,DEXTER,CDF,19810821,0,0,14,00016198,1,0.0,1349.7
1981,CA,RRU,00000629,MICHEAL,CDF,19810600,0,0,14,00011331,1,0.0,1153.6
1981,CA,RRU,00001015,MORONGO 28,CDF,19810804,0,0,14,00015019,1,0.0,440.4
1981,CA,RRU,00000000,RECHE,CDF,19810700,0,0,14,00000000,1,0.0,617.6
1981,CA,RRU,00000000,RECHE,CDF,19810600,0,0,14,00000000,1,0.0,1733.3
1981,CA,RRU,00000634,ROCHE,CDF,19810617,0,0,14,00011349,1,0.0,2316.4
1981,CA,RRU,00001000,SERIES 79 #1,CDF,19810802,0,0,14,00014838,1,0.0,490.7
1981,CA,RRU,00000523,SPRUCE (ASSIST),CDF,19810604,0,0,14,00010219,1,0.0,1709.5
1981,CA,RRU,00000576,TYRE,CDF,19810614,0,0,14,00010998,1,0.0,697.2
1981,CA,RRU,00000957,WASSON,CDF,19810722,0,0,14,00014096,1,0.0,356.2
1981,CA,RRU,00000000,,CDF,19810600,0,0,14,00000000,1,0.0,123.9
1981,CA,RRU,00000000,,CDF,19810700,0,0,14,00000000,1,0.0,125.4
1981,CA,RRU,00000000,,CDF,19810600,0,0,14,00000000,1,0.0,163.7
1981,CA,RRU,00000000,,CDF,19810700,0,0,14,00000000,1,0.0,167.9
1981,CA,RRU,00000000,,CDF,19810700,0,0,14,00000000,1,0.0,175.1
1981,CA,RRU,00000000,,CDF,19810600,0,0,14,00000000,1,0.0,180.3
1981,CA,RRU,00000000,,CDF,19810700,0,0,14,00000000,1,0.0,226.5
1981,CA,RRU,00000000,,CDF,19810700,0,0,14,00000000,1,0.0,276.7
1981,CA,RRU,00000000,,CDF,19810800,0,0,14,00000000,1,0.0,278.7
1981,CA,RRU,00000000,,CDF,19810200,0,0,14,00000000,1,0.0,293.6
1981,CA,RRU,00000000,,CDF,19810800,0,0,14,00000000,1,0.0,339.9
1981,CA,RRU,00000000,,CDF,19810600,0,0,14,00000000,1,0.0,434.9
1981,CA,RRU,00000000,,CDF,19810600,0,0,14,00000000,1,0.0,465.4
1981,CA,RRU,00000000,,CDF,19810600,0,0,14,00000000,1,0.0,470.7
1981,CA,RRU,00000000,,CDF,19810700,0,0,14,00000000,1,0.0,915.2
1981,CA,RRU,00000000,,CDF,19810700,0,0,14,00000000,1,0.0,1123.8
1981,CA,RRU,00000000,,CDF,19810800,0,0,14,00000000,1,0.0,2192.8
1981,CA,RRU,00000598,,CDF,19810615,0,0,7,00011149,1,0.0,9182.0
1981,CA,SBC,00012261,REY,CCO,19810922,0,0,14,00000017,1,0.0,2243.9
1981,CA,SBC,00000000,REY,CCO,19810921,0,0,14,00000000,1,0.0,2256.8
1981,CA,SCU,00000221,BLACKHAWK,CDF,19810714,0,0,7,00001035,1,0.0,2361.3
1981,CA,SCU,00000243,HERBERT,CDF,19810714,0,0,8,00000984,1,0.0,1866.7
1981,CA,SCU,00000186,PISTOL RANGE,CDF,19810704,0,0,9,00000899,1,0.0,306.3
1981,CA,SHF,00000135,FLOWER,USF,19810918,19810922,8,9,00000000,1,1119.0,944.2
1981,CA,SLU,00000290,BOWEN,CDF,19810808,0,0,14,00001318,1,0.0,349.4
1981,CA,SLU,00000227,CHANDLER #2,CDF,19810714,0,0,2,00001120,1,0.0,209.3
1981,CA,SLU,00000000,EUCALYPTUS,CDF,19811101,0,0,14,00001829,1,0.0,191.3
1981,CA,SLU,00000397,GAY,CDF,19811021,0,0,9,00001769,1,0.0,1843.1
1981,CA,SLU,00000000,HANSEN #2,CDF,19810723,0,0,14,00001424,1,0.0,115.3
1981,CA,SLU,00000000,HARVESTOR,CDF,19810722,0,0,14,00000000,1,0.0,224.9
1981,CA,SLU,00000251,KEYES,CDF,19810721,0,0,2,00001192,1,0.0,343.7
1981,CA,SLU,00000309,KUNHLE #2,CDF,19810822,0,0,2,00001421,1,0.0,394.1
1981,CA,SLU,00000183,MCWILLAMS #2,CDF,19810626,0,0,2,00000966,1,0.0,589.7
1981,CA,SLU,00000000,PORTER ESCAPE #2,CDF,19810829,0,0,14,00001464,1,0.0,101.0
1981,CA,SLU,00000000,RANCHO ARROYO,CDF,19811013,0,0,14,00000000,1,0.0,261.3
1981,CA,SLU,00000214,ROOT #2,CDF,19810729,0,0,2,00001074,1,0.0,1872.5
1981,CA,SLU,00000000,SAN LUIS CANYON,CDF,19810808,0,0,14,00001321,1,0.0,280.7
1981,CA,SLU,00000137,WASHBURN RANCH,CDF,19810611,0,0,2,00000837,1,0.0,3109.7
1981,CA,SNF,00000210,DUFF CREEK,USF,19801226,19810107,8,5,00000000,1,574.0,528.6
1981,CA,SNF,00000128,ROCK CREEK,USF,19810828,19810831,8,4,00000000,1,1155.0,1084.3
1981,CA,SQF,00000043,DAVIS,USF,19810803,19810805,8,7,00000000,1,1450.0,1376.2
1981,CA,SQF,00000128,FLAT,USF,19810827,19810830,8,8,00000000,1,1500.0,1729.9
1981,CA,SQF,00000033,NELLIE DENT,USF,19810715,19810717,8,4,00000000,1,1441.0,1318.2
1981,CA,SQF,00000120,,USF,19810825,19810827,8,7,00000000,1,200.0,269.9
1981,CA,SRF,00000022,8 FIRE,USF,19810817,19810818,8,9,00000000,1,204.0,150.5
1981,CA,SRF,00000032,,USF,19810914,19810915,8,7,00000000,1,200.0,154.7
1981,CA,STF,00000065,BUCHANAN,USF,19810808,19810811,6,2,,1,900.0,860.1
1981,CA,TGU,00000052,BARCO,CDF,19810611,0,0,9,00000486,1,0.0,522.3
1981,CA,TGU,00000174,HOGSBACK,CDF,19810729,0,0,7,00000842,1,0.0,369.1
1981,CA,TGU,00000003,MANTON ROAD SERIES,CDF,19810709,0,0,14,00000687,1,0.0,141.4
1981,CA,TGU,00000002,MANTON ROAD SERIES,CDF,19810709,0,0,14,00000687,1,0.0,315.0
1981,CA,TGU,00000037,QUINLAN,CDF,19810528,0,0,3,00000414,1,0.0,1486.4
1981,CA,TGU,00000084,SUNSBURY HILL SERIES,CDF,19810627,0,0,7,00000581,1,0.0,249.8
1981,NV,TOI,00000130,,USF,19810809,0,0,1,00000000,1,0.0,5138.5
1981,NV,TOI,00000130,,USF,19810809,0,0,1,00000000,1,0.0,5951.1
1981,CA,TUU,00000075,GILL,CDF,19810614,0,0,7,00002393,1,0.0,717.0
1981,CA,TUU,00000117,OAT CREEK,CDF,19810709,0,0,2,00003042,1,0.0,592.6
1981,CA,VNC,00000000,LOMA,CCO,19810615,0,0,14,00000000,1,0.0,376.4
1981,CA,YNP,00000083,BASKET,NPS,19810817,0,8,1,00000083,2,623.7,623.7
1981,CA,YNP,00000031,CONCOURS,NPS,19810917,19811101,4,1,00000031,2,2232.6,2232.6
1981,CA,YNP,00000086,,NPS,0,0,8,1,00000086,2,126.5,126.5
1982,CA,AFV,00000000,SANTA_LUCIA,DOD,19821020,19821020,4,18,00000000,1,45.0,266.8
1982,CA,BDF,00000000,,USF,19820000,0,0,14,00000000,1,0.0,6152.7
1982,CA,BDU,00000689,STOCKTON,CDF,19820923,0,0,14,00008352,1,0.0,460.9
1982,CA,BDU,00000446,STODDARD,CDF,19820722,0,0,14,00005953,1,0.0,214.8
1982,CA,BEU,00000287,COGNINA,CDF,19820908,0,0,7,00001303,1,0.0,2056.4
1982,CA,BEU,00000000,FINAL FIRE,CDF,19821029,0,0,7,00001582,1,0.0,163.5
1982,CA,BEU,00000215,P.G.&E. #13,CDF,19820727,0,0,9,00001008,1,0.0,805.8
1982,CA,CNF,00000017,ASSIST #16,USF,19820923,0,0,14,00000000,1,0.0,654.4
1982,CA,CNF,00000069,BALLENA,USF,19821009,19821010,8,9,00000000,1,95.0,225.3
1982,CA,CNF,00000062,BIG,USF,19820907,19820907,8,9,00000000,1,250.0,196.9
1982,CA,CNF,00000035,CASE,USF,19820805,19820805,8,9,00000000,1,150.0,121.1
1982,CA,CNF,00000031,HAGADOR,USF,19820728,19820729,8,7,00000000,1,165.0,266.9
1982,CA,CNF,00000020,LOCAL ASSIST #22,USF,19821014,0,0,9,00000000,1,0.0,350.9
1982,CA,CNF,00000001,OTAY #2,USF,19820604,0,0,9,00000000,1,0.0,111.5
1982,CA,CNF,00000024,OUTSIDE ORIGIN #6,USF,19821109,0,0,14,00000000,1,0.0,330.3
1982,CA,CNF,00000007,STEWART,USF,19820806,0,0,9,00000000,1,0.0,247.2
1982,CA,CNF,00000004,STORM,USF,19820724,0,0,1,00000000,1,0.0,154.2
1982,CA,CNF,00000010,,USF,19820000,0,0,9,00000000,1,0.0,121.5
1982,CA,FKU,00000030,JOHNSON,CDF,19820516,0,0,2,00002879,1,0.0,1653.8
1982,CA,FKU,00000154,WATTS VALLEY,CDF,19820829,0,0,14,00006304,1,0.0,645.0
1982,CA,KNF,00000129,VANN,USF,19821012,19821014,8,5,00000000,1,106.0,131.3
1982,CA,KNP,00006131,RATTLESNA,NPS,19820730,19821004,8,1,00000000,2,75.0,100.8
1982,CA,LAC,00000382,ACRES FIRE,CCO,19821003,0,0,14,00961125,1,0.0,229.7
1982,CA,LAC,00000482,DAYTON CANYON FIRE,CCO,19821009,0,0,14,00927518,1,0.0,43097.4
1982,CA,LAC,00000782,HASLEY FIRE,CCO,19820802,0,0,14,00927624,1,0.0,436.2
1982,CA,LAC,00000382,HIGHLANDS FIRE,CCO,19820907,0,0,14,00936832,1,0.0,187.6
1982,CA,LAC,00000082,PALMDALE FIRE,CCO,19820531,0,0,14,00763755,1,0.0,305.8
1982,CA,LAC,00000082,SAND FIRE,CCO,19820810,0,0,14,00831236,1,0.0,169.0
1982,CA,LAC,00000000,,CCO,19820916,0,0,14,00000000,1,0.0,531.5
1982,CA,LAC,00000000,,CCO,19820628,0,0,14,00000000,1,0.0,1014.8
1982,CA,LNU,00000324,SILVERADO,CDF,19820911,0,0,14,00001952,1,0.0,6218.8
1982,CA,LNU,00000325,STEELE CANYON,CDF,19820911,0,0,7,00001953,1,0.0,523.3
1982,CA,LPF,00000015,,USF,19820801,19820803,8,3,00000000,1,813.0,803.3
1982,CA,MDF,00000001,BLUE,USF,19820523,19820526,8,9,00000000,1,300.0,316.9
1982,CA,MMU,00000097,BRITT,CDF,19820604,0,0,14,00000330,1,0.0,626.4
1982,CA,MMU,00000098,BROWN,CDF,19820604,0,0,14,00000336,1,0.0,262.7
1982,CA,MMU,00000244,QUARTZBURG,CDF,19820824,0,0,14,00000787,1,0.0,281.3
1982,CA,MMU,00000187,TEMPERANCE FLAT,CDF,19820731,0,0,14,00000654,1,0.0,7801.8
1982,CA,MMU,00000046,UPPER COTTONWOOD,CDF,19820516,0,0,14,00000425,1,0.0,440.4
1982,CA,MRN,00000012,COAST,CCO,19820822,0,0,14,00001107,1,0.0,121.9
1982,CA,MRN,00000043,JUVENILE HALL,CCO,19820929,0,0,14,00001310,1,0.0,115.0
1982,CA,MVU,00000484,BELL VALLEY,CDF,19820819,0,0,4,00001262,1,0.0,666.4
1982,CA,MVU,000073.2,BIG,CDF,19820907,0,0,14,00000000,1,0.0,131.0
1982,CA,MVU,00000616,DEHESA #6,CDF,19820921,0,0,7,00001568,1,0.0,124.2
1982,CA,MVU,00000741,DULZURA,CDF,19821023,0,0,5,00001863,1,0.0,4950.5
1982,CA,MVU,00000692,OTAY #9,CDF,19821011,0,0,2,00001759,1,0.0,800.2
1982,CA,MVU,00000144,TULE,CDF,19820610,0,0,9,00000534,1,0.0,4645.2
1982,CA,NEU,00000505,ANDRESSEN,CDF,19820627,0,0,2,00001528,1,0.0,439.5
1982,CA,NOD,00000563,LOWER SPRINGS,BLM,19820913,19820913,8,7,00000000,1,80.0,255.8
1982,CA,ORC,00000000,GYPSUM,CCO,19821009,0,0,9,00000000,1,0.0,20142.3
1982,CA,PIP,,,NPS,19820000,19820000,6,14,,1,232.1,232.1
1982,CA,RRU,00000883,BLAINE,CDF,19820818,0,0,8,00015466,1,0.0,411.3
1982,CA,RRU,00000839,FOX,CDF,19820909,0,0,7,00014850,1,0.0,573.5
1982,CA,RRU,00009823,PYRITE,CDF,19820806,0,0,9,00014639,1,0.0,517.0
1982,CA,RRU,00012401,RAIL,CDF,19820903,0,0,14,00016621,1,0.0,476.0
1982,CA,RRU,00000000,RAWSON,CDF,19820809,0,0,2,00001485,1,0.0,1757.5
1982,CA,RRU,00000000,THEODORE,CDF,19820719,0,0,7,00013295,1,0.0,108.1
1982,CA,RRU,00000000,,CDF,19820808,0,0,9,00000000,1,0.0,104.2
1982,CA,RRU,00000698,,CDF,19820720,0,0,7,0013362A,1,0.0,140.4
1982,CA,RRU,00000000,,CDF,19820900,0,0,14,00000000,1,0.0,147.3
1982,CA,RRU,00000000,,CDF,19820721,0,0,3,00000000,1,0.0,150.4
1982,CA,RRU,00000000,,CDF,19820900,0,0,14,00000000,1,0.0,173.5
1982,CA,RRU,00000000,,CDF,19820719,0,0,9,00000000,1,0.0,185.9
1982,CA,RRU,00000000,,CDF,19820806,0,0,2,00000000,1,0.0,205.9
1982,CA,RRU,00000000,,CDF,19821000,0,0,14,00000000,1,0.0,211.5
1982,CA,RRU,00000000,,CDF,19820709,0,0,2,00000000,1,0.0,267.5
1982,CA,RRU,00000000,,CDF,19820717,0,0,7,00000000,1,0.0,294.8
1982,CA,RRU,00000000,,CDF,19820700,0,0,14,00000000,1,0.0,297.6
1982,CA,RRU,00000000,,CDF,19820703,0,0,9,00000000,1,0.0,344.5
1982,CA,SBC,00000000,STARLANE,CCO,19820801,0,0,14,00000000,1,0.0,150.8
1982,CA,SCU,00000285,ALTAMONT,CDF,19820825,0,0,2,00001191,1,0.0,103.4
1982,CA,SCU,00000319,SWEENY,CDF,19820906,0,0,3,00001274,1,0.0,1712.3
1982,CA,SHU,00000039,CHALK RES. ESCAPE,CDF,19820824,0,0,14,00000000,1,0.0,783.7
1982,CA,SHU,00000039,CHALK RESERVOIR,CDF,19820824,0,0,14,00000000,1,0.0,3559.1
1982,CA,SHU,00000227,DOZEN PLUS,CDF,19820911,0,0,14,00000016,1,0.0,139.2
1982,CA,SLU,00000000,DIABLO CANYON,CDF,19821016,0,0,14,00000000,1,0.0,1794.1
1982,CA,SLU,00000000,EAGLE ROCK,CDF,19820814,0,0,2,00001153,1,0.0,231.5
1982,CA,SLU,00000185,LAKE,CDF,19820706,0,0,2,00000883,1,0.0,425.4
1982,CA,SLU,00000000,PHELAN,CDF,19820000,0,0,14,00000000,1,0.0,714.1
1982,CA,SLU,00000221,SPANISH,CDF,19820122,0,0,14,00001001,1,0.0,878.7
1982,CA,SQF,00000081,COW,USF,19820802,19820804,8,7,00000000,1,1004.0,1472.6
1982,CA,SQF,00000095,USFS #20 CHIMNEY,USF,19820818,19820819,8,7,00000000,1,1000.0,594.5
1982,CA,SQF,00000109,,USF,19820819,19820822,8,1,00000000,1,170.0,210.7
1982,CA,SQF,00000015,,USF,19820531,19820531,8,9,00000000,1,900.0,1094.2
1982,CA,SRF,00000048,,USF,19820911,19820913,8,7,00000000,1,126.0,125.5
1982,CA,SRF,00000047,,USF,19820911,19820913,8,7,00000000,1,240.0,239.0
1982,CA,SRF,00100855,,USF,19820821,0,0,5,00000000,1,0.0,296.7
1982,CA,TCU,00000526,BRICHETTO,CDF,19820822,0,0,14,00001248,1,0.0,576.3
1982,CA,TCU,00000422,KEYSTONE,CDF,19820727,0,0,14,00001031,1,0.0,3501.5
1982,CA,TUU,00010826,AVENUE 2,CDF,19820626,0,0,14,00002544,1,0.0,424.2
1982,CA,TUU,00000166,OAK FLAT,CDF,19820823,0,0,9,00003845,1,0.0,614.5
1982,CA,TUU,00000070,ROBLE LOMAS,CDF,19820913,0,0,2,00004257,1,0.0,684.6
1982,CA,VNC,00000000,HALL,CCO,19821008,0,0,14,00000000,1,0.0,2648.5
1982,CA,YNP,00000078,,NPS,19820000,0,0,1,00000000,1,0.0,110.6
1983,CA,AEU,00000173,CLAY,CDF,19830706,0,0,2,00000976,1,0.0,404.8
1983,CA,AEU,00000392,MEISS,CDF,19830828,0,0,2,00001630,1,0.0,603.0
1983,CA,AEU,00000211,WHITE ROCK,CDF,19830714,0,0,9,00001091,1,0.0,169.2
1983,CA,BBD,00000000,BONANZA,BLM,19830715,19830715,8,14,00000000,1,160.0,107.1
1983,CA,BDF,00000061,BANNING,USF,19830723,19830726,8,7,00000000,1,2597.0,3136.9
1983,CA,BDF,00000010,SNOW CREEK,USF,19830525,19830528,8,2,00000000,1,4075.0,3969.8
1983,CA,BDF,00000055,,USF,19830718,19830719,8,7,00000000,1,225.0,250.9
1983,CA,BDU,00000736,HILLS,CDF,19830914,0,0,2,00009299,1,0.0,581.3
1983,CA,BDU,00000034,ROVANA,CDF,19830701,0,0,9,00000086,1,0.0,317.0
1983,CA,BDU,00010507,SIDEWINDER#4,CDF,19830621,0,0,14,00005615,1,0.0,465.7
1983,CA,BDU,00010462,STODDARD,CDF,19830613,0,0,14,00005305,1,0.0,1518.3
1983,CA,BDU,00000699,SUMMIT,CDF,19830904,0,0,14,00008921,1,0.0,1437.0
1983,CA,BDU,00000766,WHITE,CDF,19830924,0,0,9,00009610,1,0.0,596.6
1983,CA,BDU,00010343,WILDWASH,CDF,19830521,0,0,14,00004232,1,0.0,1153.3
1983,CA,BDU,00000410,WILDWASH#5,CDF,19830707,0,0,14,00006350,1,0.0,142.2
1983,CA,BEU,00000107,CARTER RANCH,CDF,19830617,0,0,9,00000719,1,0.0,107.5
1983,CA,BEU,00000085,PARSISSONS,CDF,19830526,0,0,2,00000617,1,0.0,340.5
1983,CA,BTU,00000396,HAMLIN CANYON,CDF,19830903,0,0,14,00001290,1,0.0,2633.7
1983,CA,BTU,00000168,MUNJAR,CDF,19830617,0,0,5,00001753,1,0.0,3451.9
1983,CA,BTU,00000259,SKYWAY #3,CDF,19830714,0,0,14,00002227,1,0.0,603.9
1983,CA,CNF,00000005,ASSIST #14,USF,19830705,0,0,9,00000000,1,0.0,125.9
1983,CA,CNF,00000016,ASSIST #31,USF,19830820,0,0,9,00000000,1,0.0,114.6
1983,CA,CNF,00000018,ASSIST #37,USF,19830909,0,0,9,00000000,1,0.0,365.1
1983,CA,CNF,00000025,ASSIST #49,USF,19831026,0,0,9,00000000,1,0.0,130.9
1983,CA,CNF,00000002,CARRIZO,USF,19830618,0,0,9,00000000,1,0.0,664.8
1983,CA,CNF,00000013,FLINN,USF,19830803,0,0,9,00000000,1,0.0,114.4
1983,CA,CNF,00000010,MCCAIN,USF,19830801,0,0,1,00000000,1,0.0,192.7
1983,CA,CNF,00000009,OUTSIDE ORIGIN #5,USF,19830724,0,0,14,00000000,1,0.0,231.3
1983,CA,CNF,00000012,,USF,19830000,0,0,9,00000000,1,0.0,109.4
1983,CA,FKU,00000215,DONUT,CDF,19830831,0,0,1,00006364,1,0.0,9310.3
1983,CA,FKU,00011246,FK 11246-11248,CDF,19830804,0,0,14,00005575,1,0.0,915.7
1983,CA,FKU,00011050,FK 4783,CDF,19830712,0,0,14,00004783,1,0.0,323.4
1983,CA,FKU,00000166,FRIANT,CDF,19830728,0,0,7,00005327,1,0.0,236.1
1983,CA,INF,00005315,,USF,19830000,0,0,9,00000000,1,0.0,265.9
1983,CA,KNF,00000030,BEAR,USF,19830713,19830715,8,8,00000000,1,270.0,308.1
1983,CA,LAC,00000983,90TH ST FIRE,CCO,19830705,0,0,14,00967923,1,0.0,198.5
1983,CA,LAC,00004983,ALISO FIRE,CCO,19830607,0,0,14,00830801,1,0.0,297.3
1983,CA,LAC,00000183,ALPINE FIRE,CCO,19830715,0,0,14,00969238,1,0.0,1656.4
1983,CA,LAC,00000383,BARN FIRE,CCO,19830713,0,0,14,00967925,1,0.0,129.2
1983,CA,LAC,00000983,DUMP FIRE,CCO,19830725,0,0,14,00002415,1,0.0,201.4
1983,CA,LAC,00001983,GARLIC FIRE,CCO,19830719,0,0,14,00961176,1,0.0,900.3
1983,CA,LAC,00000683,GODDE RANCH FIRE,CCO,19830719,0,0,14,00928442,1,0.0,250.5
1983,CA,LAC,00000183,HOG FIRE,CCO,19830717,0,0,14,00931239,1,0.0,204.2
